"Date","Price","Open","High","Low","Vol.","Change %"
"02/28/2024","94.78","94.78","94.78","94.78","1.75K","0.00%"
"02/27/2024","94.78","94.78","94.78","94.78","0.39K","0.00%"
"02/26/2024","94.78","94.78","94.78","94.78","1.39K","0.00%"
"02/23/2024","94.78","94.78","94.78","94.78","3.42K","0.00%"
"02/22/2024","94.78","94.78","94.78","94.78","2.61K","0.00%"
"02/21/2024","94.78","94.78","94.78","94.78","1.01K","0.00%"
"02/20/2024","94.78","94.78","94.78","94.78","3.93K","0.00%"
"02/19/2024","94.78","94.78","94.78","94.78","1.18K","-0.01%"
"02/16/2024","94.79","94.78","94.78","94.78","4.63K","0.01%"
"02/15/2024","94.78","94.78","94.78","94.78","2.68K","0.00%"
"02/14/2024","94.78","94.78","94.78","94.78","3.72K","0.00%"
"02/13/2024","94.78","94.78","94.78","94.78","2.93K","0.00%"
"02/12/2024","94.78","94.78","94.78","94.78","2.50K","0.00%"
"02/09/2024","94.78","94.78","94.78","94.78","0.61K","0.00%"
"02/08/2024","94.78","94.78","94.78","94.78","2.56K","-0.01%"
"02/07/2024","94.79","94.78","94.79","94.78","3.37K","0.00%"
"02/06/2024","94.78","94.78","94.78","94.78","1.00K","0.00%"
"02/05/2024","94.78","94.78","94.78","94.78","3.76K","0.00%"
"02/02/2024","94.78","94.78","94.79","94.78","7.62K","0.00%"
"02/01/2024","94.78","94.78","94.79","94.78","17.22K","-0.01%"
"01/31/2024","94.79","94.79","94.79","94.78","31.87K","0.01%"
"01/30/2024","94.78","94.79","94.79","94.78","3.47K","0.00%"
"01/29/2024","94.78","94.79","94.79","94.78","2.29K","-0.01%"
"01/26/2024","94.79","94.78","94.79","94.78","2.36K","0.00%"
"01/25/2024","94.79","94.78","94.79","94.78","2.86K","0.01%"
"01/24/2024","94.78","94.78","94.79","94.78","4.48K","0.00%"
"01/23/2024","94.78","94.78","94.79","94.78","4.75K","0.00%"
"01/22/2024","94.78","94.79","94.79","94.78","1.52K","0.00%"
"01/19/2024","94.78","94.79","94.79","94.78","1.88K","-0.01%"
"01/18/2024","94.79","94.78","94.79","94.78","2.60K","0.00%"
"01/17/2024","94.78","94.78","94.79","94.78","14.92K","0.00%"
"01/16/2024","94.78","94.79","94.79","94.78","6.17K","-0.01%"
"01/15/2024","94.79","94.78","94.79","94.78","7.27K","0.00%"
"01/12/2024","94.79","94.79","94.79","94.78","7.33K","0.01%"
"01/11/2024","94.78","94.79","94.79","94.78","5.03K","0.00%"
"01/10/2024","94.78","94.79","94.79","94.78","9.79K","0.00%"
"01/09/2024","94.78","94.78","94.79","94.78","1.92K","0.00%"
"01/08/2024","94.78","94.79","94.79","94.78","4.37K","0.00%"
"01/05/2024","94.79","94.79","94.79","94.78","10.62K","0.01%"
"01/04/2024","94.78","94.79","94.79","94.78","5.49K","0.00%"
"01/03/2024","94.78","94.78","94.79","94.78","9.62K","0.00%"
"01/02/2024","94.78","94.79","94.79","94.78","9.65K","-0.01%"
